Training with a single process on 1 device (cuda:0).
WARNING: No pretrained configuration specified for MONet_T_12 model. Using a default. Please add a config to the model pretrained_cfg registry or pass explicitly.
Model MONet_T_12 created, param count:13157026
Data processing configuration for current model + dataset:
	input_size: (3, 32, 32)
Train: 10 [8200/20000 ( 41%)]  Loss: 1.67 (1.83)  Time: 0.046s,   43.89/s  (0.046s,   43.62/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8250/20000 ( 41%)]  Loss: 2.38 (1.83)  Time: 0.046s,   43.51/s  (0.046s,   43.62/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8300/20000 ( 42%)]  Loss: 2.04 (1.83)  Time: 0.046s,   43.65/s  (0.046s,   43.62/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8350/20000 ( 42%)]  Loss: 1.73 (1.83)  Time: 0.045s,   43.97/s  (0.046s,   43.62/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8400/20000 ( 42%)]  Loss: 1.95 (1.83)  Time: 0.046s,   43.56/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8450/20000 ( 42%)]  Loss: 2.24 (1.83)  Time: 0.046s,   43.91/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8500/20000 ( 43%)]  Loss: 1.47 (1.83)  Time: 0.046s,   43.67/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8550/20000 ( 43%)]  Loss: 1.27 (1.83)  Time: 0.046s,   43.87/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8600/20000 ( 43%)]  Loss: 2.53 (1.83)  Time: 0.046s,   43.33/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8650/20000 ( 43%)]  Loss: 1.89 (1.83)  Time: 0.046s,   43.76/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8700/20000 ( 44%)]  Loss: 1.31 (1.83)  Time: 0.046s,   43.81/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8750/20000 ( 44%)]  Loss: 1.62 (1.83)  Time: 0.047s,   42.69/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8800/20000 ( 44%)]  Loss: 1.72 (1.83)  Time: 0.046s,   43.83/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8850/20000 ( 44%)]  Loss: 1.89 (1.83)  Time: 0.046s,   43.86/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8900/20000 ( 45%)]  Loss: 2.15 (1.83)  Time: 0.046s,   43.21/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [8950/20000 ( 45%)]  Loss: 2.02 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9000/20000 ( 45%)]  Loss: 2.26 (1.83)  Time: 0.046s,   43.86/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9050/20000 ( 45%)]  Loss: 1.01 (1.83)  Time: 0.046s,   43.89/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9100/20000 ( 46%)]  Loss: 1.91 (1.83)  Time: 0.046s,   43.38/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9150/20000 ( 46%)]  Loss: 2.28 (1.83)  Time: 0.046s,   43.78/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9200/20000 ( 46%)]  Loss: 2.21 (1.83)  Time: 0.046s,   43.78/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9250/20000 ( 46%)]  Loss: 1.95 (1.83)  Time: 0.046s,   43.94/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9300/20000 ( 47%)]  Loss: 1.82 (1.83)  Time: 0.046s,   43.77/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9350/20000 ( 47%)]  Loss: 1.61 (1.83)  Time: 0.047s,   42.81/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9400/20000 ( 47%)]  Loss: 2.67 (1.83)  Time: 0.046s,   43.59/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9450/20000 ( 47%)]  Loss: 1.88 (1.83)  Time: 0.046s,   43.95/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9500/20000 ( 48%)]  Loss: 1.73 (1.83)  Time: 0.046s,   43.26/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.003 (0.002)
Train: 10 [9550/20000 ( 48%)]  Loss: 2.40 (1.83)  Time: 0.045s,   43.96/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9600/20000 ( 48%)]  Loss: 1.63 (1.83)  Time: 0.046s,   43.28/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9650/20000 ( 48%)]  Loss: 2.16 (1.83)  Time: 0.046s,   43.77/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9700/20000 ( 49%)]  Loss: 1.64 (1.83)  Time: 0.046s,   43.16/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9750/20000 ( 49%)]  Loss: 1.94 (1.83)  Time: 0.046s,   43.73/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9800/20000 ( 49%)]  Loss: 2.24 (1.83)  Time: 0.046s,   43.76/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9850/20000 ( 49%)]  Loss: 2.33 (1.83)  Time: 0.046s,   43.86/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9900/20000 ( 50%)]  Loss: 1.54 (1.83)  Time: 0.046s,   43.95/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [9950/20000 ( 50%)]  Loss: 1.42 (1.83)  Time: 0.046s,   43.15/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10000/20000 ( 50%)]  Loss: 3.08 (1.83)  Time: 0.046s,   43.94/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10050/20000 ( 50%)]  Loss: 2.18 (1.83)  Time: 0.046s,   43.85/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10100/20000 ( 51%)]  Loss: 2.08 (1.83)  Time: 0.046s,   43.94/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10150/20000 ( 51%)]  Loss: 1.16 (1.83)  Time: 0.045s,   44.02/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10200/20000 ( 51%)]  Loss: 1.43 (1.83)  Time: 0.046s,   43.35/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10250/20000 ( 51%)]  Loss: 1.38 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10300/20000 ( 52%)]  Loss: 2.04 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10350/20000 ( 52%)]  Loss: 1.88 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10400/20000 ( 52%)]  Loss: 1.97 (1.83)  Time: 0.046s,   43.71/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10450/20000 ( 52%)]  Loss: 2.21 (1.83)  Time: 0.046s,   43.54/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10500/20000 ( 53%)]  Loss: 2.24 (1.83)  Time: 0.045s,   44.02/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10550/20000 ( 53%)]  Loss: 1.47 (1.83)  Time: 0.046s,   43.72/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10600/20000 ( 53%)]  Loss: 2.23 (1.83)  Time: 0.045s,   43.98/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10650/20000 ( 53%)]  Loss: 1.74 (1.83)  Time: 0.046s,   43.42/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10700/20000 ( 54%)]  Loss: 1.64 (1.83)  Time: 0.046s,   43.42/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10750/20000 ( 54%)]  Loss: 1.47 (1.83)  Time: 0.046s,   43.56/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10800/20000 ( 54%)]  Loss: 2.20 (1.83)  Time: 0.046s,   43.41/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10850/20000 ( 54%)]  Loss: 2.57 (1.83)  Time: 0.046s,   43.85/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10900/20000 ( 55%)]  Loss: 2.56 (1.83)  Time: 0.046s,   43.60/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [10950/20000 ( 55%)]  Loss: 0.673 (1.83)  Time: 0.046s,   43.40/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11000/20000 ( 55%)]  Loss: 0.929 (1.83)  Time: 0.046s,   43.86/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11050/20000 ( 55%)]  Loss: 1.41 (1.83)  Time: 0.046s,   43.74/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11100/20000 ( 56%)]  Loss: 2.13 (1.83)  Time: 0.046s,   43.92/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11150/20000 ( 56%)]  Loss: 2.21 (1.83)  Time: 0.046s,   43.65/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11200/20000 ( 56%)]  Loss: 2.18 (1.83)  Time: 0.046s,   43.68/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11250/20000 ( 56%)]  Loss: 2.39 (1.83)  Time: 0.046s,   43.77/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11300/20000 ( 57%)]  Loss: 1.14 (1.83)  Time: 0.046s,   43.15/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11350/20000 ( 57%)]  Loss: 1.27 (1.83)  Time: 0.046s,   43.82/s  (0.046s,   43.61/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11400/20000 ( 57%)]  Loss: 2.08 (1.83)  Time: 0.046s,   43.72/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11450/20000 ( 57%)]  Loss: 2.10 (1.83)  Time: 0.046s,   43.69/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11500/20000 ( 58%)]  Loss: 1.88 (1.83)  Time: 0.046s,   43.12/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11550/20000 ( 58%)]  Loss: 1.69 (1.83)  Time: 0.046s,   43.51/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11600/20000 ( 58%)]  Loss: 1.97 (1.83)  Time: 0.046s,   43.85/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11650/20000 ( 58%)]  Loss: 0.718 (1.83)  Time: 0.046s,   43.19/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11700/20000 ( 59%)]  Loss: 2.39 (1.83)  Time: 0.046s,   43.92/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11750/20000 ( 59%)]  Loss: 1.42 (1.83)  Time: 0.045s,   44.01/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11800/20000 ( 59%)]  Loss: 1.18 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11850/20000 ( 59%)]  Loss: 1.55 (1.83)  Time: 0.046s,   43.87/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11900/20000 ( 60%)]  Loss: 2.09 (1.83)  Time: 0.046s,   43.72/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [11950/20000 ( 60%)]  Loss: 0.986 (1.83)  Time: 0.046s,   43.85/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12000/20000 ( 60%)]  Loss: 1.95 (1.83)  Time: 0.046s,   43.74/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12050/20000 ( 60%)]  Loss: 1.77 (1.83)  Time: 0.046s,   43.66/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12100/20000 ( 61%)]  Loss: 2.18 (1.83)  Time: 0.046s,   43.82/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12150/20000 ( 61%)]  Loss: 2.00 (1.83)  Time: 0.046s,   43.91/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12200/20000 ( 61%)]  Loss: 1.49 (1.83)  Time: 0.046s,   43.89/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12250/20000 ( 61%)]  Loss: 1.40 (1.83)  Time: 0.045s,   43.97/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12300/20000 ( 62%)]  Loss: 1.70 (1.83)  Time: 0.046s,   43.87/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12350/20000 ( 62%)]  Loss: 0.756 (1.83)  Time: 0.046s,   43.71/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12400/20000 ( 62%)]  Loss: 1.08 (1.83)  Time: 0.046s,   43.28/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12450/20000 ( 62%)]  Loss: 1.71 (1.83)  Time: 0.048s,   41.60/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12500/20000 ( 63%)]  Loss: 1.85 (1.83)  Time: 0.046s,   43.62/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12550/20000 ( 63%)]  Loss: 2.12 (1.83)  Time: 0.046s,   43.86/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12600/20000 ( 63%)]  Loss: 1.79 (1.83)  Time: 0.046s,   43.73/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12650/20000 ( 63%)]  Loss: 2.35 (1.83)  Time: 0.046s,   43.54/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12700/20000 ( 64%)]  Loss: 1.85 (1.83)  Time: 0.046s,   43.91/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12750/20000 ( 64%)]  Loss: 1.63 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12800/20000 ( 64%)]  Loss: 2.35 (1.83)  Time: 0.046s,   43.67/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12850/20000 ( 64%)]  Loss: 1.72 (1.83)  Time: 0.046s,   43.61/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12900/20000 ( 65%)]  Loss: 2.10 (1.83)  Time: 0.046s,   43.66/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [12950/20000 ( 65%)]  Loss: 2.51 (1.83)  Time: 0.046s,   43.94/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13000/20000 ( 65%)]  Loss: 1.67 (1.83)  Time: 0.046s,   43.72/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13050/20000 ( 65%)]  Loss: 2.03 (1.83)  Time: 0.046s,   43.94/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13100/20000 ( 66%)]  Loss: 2.00 (1.83)  Time: 0.046s,   43.88/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13150/20000 ( 66%)]  Loss: 0.664 (1.83)  Time: 0.046s,   43.85/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13200/20000 ( 66%)]  Loss: 1.49 (1.83)  Time: 0.046s,   43.67/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13250/20000 ( 66%)]  Loss: 0.761 (1.83)  Time: 0.046s,   43.41/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13300/20000 ( 67%)]  Loss: 1.99 (1.83)  Time: 0.045s,   43.98/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13350/20000 ( 67%)]  Loss: 1.66 (1.83)  Time: 0.046s,   43.20/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13400/20000 ( 67%)]  Loss: 1.88 (1.83)  Time: 0.046s,   43.91/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13450/20000 ( 67%)]  Loss: 1.43 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13500/20000 ( 68%)]  Loss: 1.83 (1.83)  Time: 0.046s,   43.34/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13550/20000 ( 68%)]  Loss: 1.39 (1.83)  Time: 0.046s,   43.90/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13600/20000 ( 68%)]  Loss: 2.83 (1.83)  Time: 0.046s,   43.88/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13650/20000 ( 68%)]  Loss: 2.49 (1.83)  Time: 0.046s,   43.51/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13700/20000 ( 69%)]  Loss: 1.29 (1.83)  Time: 0.046s,   43.21/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13750/20000 ( 69%)]  Loss: 1.32 (1.83)  Time: 0.046s,   43.83/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13800/20000 ( 69%)]  Loss: 1.59 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13850/20000 ( 69%)]  Loss: 2.27 (1.83)  Time: 0.046s,   43.64/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13900/20000 ( 70%)]  Loss: 2.15 (1.83)  Time: 0.046s,   43.83/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [13950/20000 ( 70%)]  Loss: 2.15 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14000/20000 ( 70%)]  Loss: 2.64 (1.83)  Time: 0.046s,   43.83/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14050/20000 ( 70%)]  Loss: 1.72 (1.83)  Time: 0.045s,   44.02/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14100/20000 ( 71%)]  Loss: 3.16 (1.83)  Time: 0.046s,   43.16/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14150/20000 ( 71%)]  Loss: 1.57 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14200/20000 ( 71%)]  Loss: 1.33 (1.83)  Time: 0.046s,   43.29/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14250/20000 ( 71%)]  Loss: 1.31 (1.83)  Time: 0.046s,   43.77/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14300/20000 ( 72%)]  Loss: 1.67 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14350/20000 ( 72%)]  Loss: 3.41 (1.83)  Time: 0.046s,   43.74/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14400/20000 ( 72%)]  Loss: 2.10 (1.83)  Time: 0.046s,   43.73/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14450/20000 ( 72%)]  Loss: 1.22 (1.83)  Time: 0.046s,   43.76/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14500/20000 ( 73%)]  Loss: 2.26 (1.83)  Time: 0.046s,   43.76/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14550/20000 ( 73%)]  Loss: 1.69 (1.83)  Time: 0.046s,   43.24/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14600/20000 ( 73%)]  Loss: 2.20 (1.83)  Time: 0.046s,   43.87/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14650/20000 ( 73%)]  Loss: 1.31 (1.83)  Time: 0.046s,   43.83/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14700/20000 ( 74%)]  Loss: 2.29 (1.83)  Time: 0.045s,   43.97/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14750/20000 ( 74%)]  Loss: 1.61 (1.83)  Time: 0.046s,   43.90/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14800/20000 ( 74%)]  Loss: 2.74 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14850/20000 ( 74%)]  Loss: 0.907 (1.83)  Time: 0.046s,   43.68/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14900/20000 ( 75%)]  Loss: 1.76 (1.83)  Time: 0.046s,   43.47/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [14950/20000 ( 75%)]  Loss: 1.17 (1.83)  Time: 0.046s,   43.72/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15000/20000 ( 75%)]  Loss: 2.11 (1.83)  Time: 0.047s,   43.00/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.003 (0.002)
Train: 10 [15050/20000 ( 75%)]  Loss: 1.12 (1.83)  Time: 0.046s,   43.81/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15100/20000 ( 76%)]  Loss: 2.33 (1.83)  Time: 0.046s,   43.75/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15150/20000 ( 76%)]  Loss: 2.06 (1.83)  Time: 0.046s,   43.79/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15200/20000 ( 76%)]  Loss: 1.07 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15250/20000 ( 76%)]  Loss: 2.39 (1.83)  Time: 0.046s,   43.88/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15300/20000 ( 77%)]  Loss: 1.66 (1.83)  Time: 0.047s,   42.95/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15350/20000 ( 77%)]  Loss: 2.04 (1.83)  Time: 0.046s,   43.90/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15400/20000 ( 77%)]  Loss: 2.05 (1.83)  Time: 0.046s,   43.19/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15450/20000 ( 77%)]  Loss: 1.44 (1.83)  Time: 0.046s,   43.80/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15500/20000 ( 78%)]  Loss: 1.31 (1.83)  Time: 0.046s,   43.93/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15550/20000 ( 78%)]  Loss: 1.88 (1.83)  Time: 0.046s,   43.63/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15600/20000 ( 78%)]  Loss: 2.71 (1.83)  Time: 0.046s,   43.92/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15650/20000 ( 78%)]  Loss: 2.96 (1.83)  Time: 0.046s,   43.63/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15700/20000 ( 79%)]  Loss: 2.35 (1.83)  Time: 0.046s,   43.84/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
Train: 10 [15750/20000 ( 79%)]  Loss: 2.08 (1.83)  Time: 0.046s,   43.23/s  (0.046s,   43.60/s)  LR: 9.975e-05  Data: 0.002 (0.002)
