Training with a single process on 1 device (cuda:0).
WARNING: No pretrained configuration specified for MONet_T_12 model. Using a default. Please add a config to the model pretrained_cfg registry or pass explicitly.
Model MONet_T_12 created, param count:13157026
Data processing configuration for current model + dataset:
	input_size: (3, 32, 32)
Train: 9 [3200/20000 ( 16%)]  Loss: 2.48 (1.86)  Time: 0.046s,   43.32/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3250/20000 ( 16%)]  Loss: 1.46 (1.86)  Time: 0.046s,   43.20/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3300/20000 ( 17%)]  Loss: 1.52 (1.86)  Time: 0.046s,   43.31/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3350/20000 ( 17%)]  Loss: 1.82 (1.86)  Time: 0.046s,   43.43/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3400/20000 ( 17%)]  Loss: 1.76 (1.86)  Time: 0.046s,   43.37/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3450/20000 ( 17%)]  Loss: 2.48 (1.86)  Time: 0.046s,   43.26/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3500/20000 ( 18%)]  Loss: 2.07 (1.86)  Time: 0.046s,   43.07/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3550/20000 ( 18%)]  Loss: 2.05 (1.86)  Time: 0.047s,   42.87/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3600/20000 ( 18%)]  Loss: 0.938 (1.86)  Time: 0.047s,   42.52/s  (0.047s,   42.99/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3650/20000 ( 18%)]  Loss: 2.29 (1.86)  Time: 0.046s,   43.29/s  (0.047s,   42.99/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3700/20000 ( 19%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.30/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3750/20000 ( 19%)]  Loss: 1.50 (1.86)  Time: 0.046s,   43.15/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3800/20000 ( 19%)]  Loss: 1.24 (1.86)  Time: 0.047s,   42.96/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3850/20000 ( 19%)]  Loss: 1.95 (1.86)  Time: 0.046s,   43.25/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3900/20000 ( 20%)]  Loss: 1.81 (1.86)  Time: 0.047s,   42.85/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [3950/20000 ( 20%)]  Loss: 2.44 (1.86)  Time: 0.046s,   43.27/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4000/20000 ( 20%)]  Loss: 2.04 (1.86)  Time: 0.046s,   43.38/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4050/20000 ( 20%)]  Loss: 1.92 (1.86)  Time: 0.046s,   43.23/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4100/20000 ( 21%)]  Loss: 1.99 (1.86)  Time: 0.046s,   43.17/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4150/20000 ( 21%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.36/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4200/20000 ( 21%)]  Loss: 1.79 (1.86)  Time: 0.046s,   43.18/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4250/20000 ( 21%)]  Loss: 2.07 (1.87)  Time: 0.047s,   42.52/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4300/20000 ( 22%)]  Loss: 1.36 (1.87)  Time: 0.046s,   43.29/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4350/20000 ( 22%)]  Loss: 1.19 (1.87)  Time: 0.047s,   42.17/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4400/20000 ( 22%)]  Loss: 1.55 (1.86)  Time: 0.046s,   43.38/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4450/20000 ( 22%)]  Loss: 2.46 (1.86)  Time: 0.046s,   43.46/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4500/20000 ( 23%)]  Loss: 1.38 (1.86)  Time: 0.046s,   43.27/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4550/20000 ( 23%)]  Loss: 2.00 (1.86)  Time: 0.047s,   42.76/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4600/20000 ( 23%)]  Loss: 2.39 (1.86)  Time: 0.046s,   43.63/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4650/20000 ( 23%)]  Loss: 1.22 (1.86)  Time: 0.047s,   42.92/s  (0.047s,   43.00/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4700/20000 ( 24%)]  Loss: 1.64 (1.86)  Time: 0.046s,   43.53/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4750/20000 ( 24%)]  Loss: 1.44 (1.86)  Time: 0.046s,   43.33/s  (0.047s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4800/20000 ( 24%)]  Loss: 1.89 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.01/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4850/20000 ( 24%)]  Loss: 1.16 (1.86)  Time: 0.047s,   42.83/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4900/20000 ( 25%)]  Loss: 1.73 (1.86)  Time: 0.046s,   43.38/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [4950/20000 ( 25%)]  Loss: 2.02 (1.86)  Time: 0.046s,   43.38/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5000/20000 ( 25%)]  Loss: 1.84 (1.86)  Time: 0.047s,   42.65/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5050/20000 ( 25%)]  Loss: 2.39 (1.86)  Time: 0.050s,   40.07/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5100/20000 ( 26%)]  Loss: 1.32 (1.86)  Time: 0.046s,   43.41/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5150/20000 ( 26%)]  Loss: 1.95 (1.86)  Time: 0.046s,   43.05/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5200/20000 ( 26%)]  Loss: 2.53 (1.86)  Time: 0.047s,   42.15/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5250/20000 ( 26%)]  Loss: 2.01 (1.86)  Time: 0.046s,   43.17/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5300/20000 ( 27%)]  Loss: 1.33 (1.86)  Time: 0.047s,   42.94/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5350/20000 ( 27%)]  Loss: 1.28 (1.86)  Time: 0.047s,   42.92/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5400/20000 ( 27%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.41/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5450/20000 ( 27%)]  Loss: 1.83 (1.86)  Time: 0.046s,   43.19/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5500/20000 ( 28%)]  Loss: 2.20 (1.86)  Time: 0.046s,   43.26/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5550/20000 ( 28%)]  Loss: 2.30 (1.86)  Time: 0.046s,   43.30/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5600/20000 ( 28%)]  Loss: 2.01 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5650/20000 ( 28%)]  Loss: 1.86 (1.86)  Time: 0.046s,   43.44/s  (0.046s,   43.02/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5700/20000 ( 29%)]  Loss: 2.26 (1.86)  Time: 0.046s,   43.37/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5750/20000 ( 29%)]  Loss: 0.862 (1.86)  Time: 0.046s,   43.09/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5800/20000 ( 29%)]  Loss: 1.74 (1.86)  Time: 0.048s,   41.74/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5850/20000 ( 29%)]  Loss: 1.18 (1.86)  Time: 0.046s,   43.16/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5900/20000 ( 30%)]  Loss: 3.01 (1.86)  Time: 0.046s,   43.62/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [5950/20000 ( 30%)]  Loss: 2.07 (1.86)  Time: 0.046s,   43.28/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6000/20000 ( 30%)]  Loss: 1.72 (1.86)  Time: 0.046s,   43.39/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6050/20000 ( 30%)]  Loss: 1.59 (1.86)  Time: 0.046s,   43.39/s  (0.046s,   43.04/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6100/20000 ( 31%)]  Loss: 2.59 (1.86)  Time: 0.046s,   43.22/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6150/20000 ( 31%)]  Loss: 2.27 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6200/20000 ( 31%)]  Loss: 2.05 (1.86)  Time: 0.047s,   42.72/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6250/20000 ( 31%)]  Loss: 1.68 (1.86)  Time: 0.046s,   43.02/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6300/20000 ( 32%)]  Loss: 1.29 (1.86)  Time: 0.046s,   43.53/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6350/20000 ( 32%)]  Loss: 1.91 (1.86)  Time: 0.046s,   43.17/s  (0.046s,   43.03/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6400/20000 ( 32%)]  Loss: 1.78 (1.86)  Time: 0.046s,   43.57/s  (0.046s,   43.04/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6450/20000 ( 32%)]  Loss: 2.01 (1.86)  Time: 0.046s,   43.22/s  (0.046s,   43.04/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6500/20000 ( 33%)]  Loss: 1.86 (1.86)  Time: 0.046s,   43.60/s  (0.046s,   43.04/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6550/20000 ( 33%)]  Loss: 1.96 (1.86)  Time: 0.046s,   43.43/s  (0.046s,   43.04/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6600/20000 ( 33%)]  Loss: 2.21 (1.86)  Time: 0.046s,   43.56/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6650/20000 ( 33%)]  Loss: 2.75 (1.86)  Time: 0.046s,   43.56/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6700/20000 ( 34%)]  Loss: 3.02 (1.86)  Time: 0.046s,   43.15/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6750/20000 ( 34%)]  Loss: 1.79 (1.86)  Time: 0.046s,   43.42/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6800/20000 ( 34%)]  Loss: 1.64 (1.86)  Time: 0.046s,   43.65/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6850/20000 ( 34%)]  Loss: 2.52 (1.86)  Time: 0.048s,   41.93/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6900/20000 ( 35%)]  Loss: 1.75 (1.86)  Time: 0.046s,   43.48/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [6950/20000 ( 35%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.47/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7000/20000 ( 35%)]  Loss: 1.78 (1.86)  Time: 0.046s,   43.26/s  (0.046s,   43.05/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7050/20000 ( 35%)]  Loss: 1.71 (1.86)  Time: 0.046s,   43.61/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7100/20000 ( 36%)]  Loss: 2.57 (1.86)  Time: 0.046s,   43.08/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7150/20000 ( 36%)]  Loss: 1.87 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7200/20000 ( 36%)]  Loss: 1.86 (1.86)  Time: 0.047s,   42.98/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7250/20000 ( 36%)]  Loss: 1.90 (1.86)  Time: 0.046s,   43.54/s  (0.046s,   43.06/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7300/20000 ( 37%)]  Loss: 2.09 (1.86)  Time: 0.046s,   43.36/s  (0.046s,   43.07/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7350/20000 ( 37%)]  Loss: 1.54 (1.86)  Time: 0.046s,   43.59/s  (0.046s,   43.07/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7400/20000 ( 37%)]  Loss: 2.01 (1.86)  Time: 0.046s,   43.52/s  (0.046s,   43.07/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7450/20000 ( 37%)]  Loss: 1.74 (1.86)  Time: 0.046s,   43.62/s  (0.046s,   43.07/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7500/20000 ( 38%)]  Loss: 1.24 (1.86)  Time: 0.048s,   41.72/s  (0.046s,   43.07/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7550/20000 ( 38%)]  Loss: 1.13 (1.86)  Time: 0.046s,   43.09/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7600/20000 ( 38%)]  Loss: 1.57 (1.86)  Time: 0.046s,   43.64/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7650/20000 ( 38%)]  Loss: 1.59 (1.86)  Time: 0.046s,   43.34/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7700/20000 ( 39%)]  Loss: 2.76 (1.86)  Time: 0.046s,   43.56/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7750/20000 ( 39%)]  Loss: 2.20 (1.86)  Time: 0.046s,   43.59/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7800/20000 ( 39%)]  Loss: 1.07 (1.86)  Time: 0.047s,   42.88/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7850/20000 ( 39%)]  Loss: 2.57 (1.86)  Time: 0.046s,   43.49/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7900/20000 ( 40%)]  Loss: 1.06 (1.86)  Time: 0.046s,   43.30/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [7950/20000 ( 40%)]  Loss: 2.41 (1.86)  Time: 0.046s,   43.67/s  (0.046s,   43.08/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8000/20000 ( 40%)]  Loss: 2.20 (1.86)  Time: 0.046s,   43.18/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8050/20000 ( 40%)]  Loss: 1.21 (1.86)  Time: 0.046s,   43.49/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8100/20000 ( 41%)]  Loss: 1.60 (1.86)  Time: 0.046s,   43.42/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8150/20000 ( 41%)]  Loss: 2.79 (1.86)  Time: 0.047s,   42.33/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.003 (0.002)
Train: 9 [8200/20000 ( 41%)]  Loss: 2.75 (1.86)  Time: 0.046s,   43.28/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8250/20000 ( 41%)]  Loss: 2.02 (1.86)  Time: 0.046s,   43.58/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8300/20000 ( 42%)]  Loss: 1.96 (1.86)  Time: 0.046s,   43.06/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8350/20000 ( 42%)]  Loss: 1.33 (1.86)  Time: 0.046s,   43.61/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8400/20000 ( 42%)]  Loss: 1.25 (1.86)  Time: 0.046s,   43.28/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8450/20000 ( 42%)]  Loss: 1.42 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8500/20000 ( 43%)]  Loss: 1.63 (1.86)  Time: 0.046s,   43.15/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8550/20000 ( 43%)]  Loss: 1.97 (1.86)  Time: 0.047s,   42.66/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.003 (0.002)
Train: 9 [8600/20000 ( 43%)]  Loss: 0.749 (1.86)  Time: 0.046s,   43.12/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8650/20000 ( 43%)]  Loss: 0.779 (1.86)  Time: 0.046s,   43.34/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8700/20000 ( 44%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.30/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8750/20000 ( 44%)]  Loss: 1.49 (1.86)  Time: 0.046s,   43.46/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8800/20000 ( 44%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.34/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8850/20000 ( 44%)]  Loss: 2.39 (1.85)  Time: 0.047s,   42.93/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8900/20000 ( 45%)]  Loss: 1.61 (1.86)  Time: 0.046s,   43.39/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [8950/20000 ( 45%)]  Loss: 1.71 (1.86)  Time: 0.046s,   43.13/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9000/20000 ( 45%)]  Loss: 1.98 (1.86)  Time: 0.047s,   42.79/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9050/20000 ( 45%)]  Loss: 1.82 (1.86)  Time: 0.046s,   43.37/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9100/20000 ( 46%)]  Loss: 1.83 (1.86)  Time: 0.047s,   42.62/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9150/20000 ( 46%)]  Loss: 1.26 (1.86)  Time: 0.046s,   43.26/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9200/20000 ( 46%)]  Loss: 2.06 (1.86)  Time: 0.046s,   43.46/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9250/20000 ( 46%)]  Loss: 1.96 (1.86)  Time: 0.046s,   43.35/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9300/20000 ( 47%)]  Loss: 1.80 (1.86)  Time: 0.047s,   42.83/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9350/20000 ( 47%)]  Loss: 1.95 (1.86)  Time: 0.046s,   43.33/s  (0.046s,   43.10/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9400/20000 ( 47%)]  Loss: 2.06 (1.86)  Time: 0.046s,   43.05/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9450/20000 ( 47%)]  Loss: 1.95 (1.86)  Time: 0.047s,   42.59/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9500/20000 ( 48%)]  Loss: 1.75 (1.86)  Time: 0.046s,   43.20/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9550/20000 ( 48%)]  Loss: 2.36 (1.86)  Time: 0.047s,   42.69/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9600/20000 ( 48%)]  Loss: 1.70 (1.86)  Time: 0.046s,   43.09/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9650/20000 ( 48%)]  Loss: 0.769 (1.86)  Time: 0.046s,   43.41/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9700/20000 ( 49%)]  Loss: 1.49 (1.86)  Time: 0.046s,   43.34/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9750/20000 ( 49%)]  Loss: 2.06 (1.86)  Time: 0.046s,   43.45/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9800/20000 ( 49%)]  Loss: 1.92 (1.86)  Time: 0.046s,   43.41/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9850/20000 ( 49%)]  Loss: 1.93 (1.86)  Time: 0.046s,   43.23/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9900/20000 ( 50%)]  Loss: 3.16 (1.86)  Time: 0.046s,   43.29/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [9950/20000 ( 50%)]  Loss: 2.72 (1.86)  Time: 0.046s,   43.38/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10000/20000 ( 50%)]  Loss: 1.88 (1.86)  Time: 0.046s,   43.30/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10050/20000 ( 50%)]  Loss: 2.02 (1.86)  Time: 0.047s,   42.99/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10100/20000 ( 51%)]  Loss: 0.822 (1.86)  Time: 0.047s,   42.99/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10150/20000 ( 51%)]  Loss: 2.04 (1.86)  Time: 0.047s,   42.70/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10200/20000 ( 51%)]  Loss: 2.14 (1.86)  Time: 0.048s,   41.56/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10250/20000 ( 51%)]  Loss: 2.26 (1.86)  Time: 0.047s,   42.78/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10300/20000 ( 52%)]  Loss: 1.30 (1.86)  Time: 0.046s,   43.29/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10350/20000 ( 52%)]  Loss: 2.19 (1.86)  Time: 0.046s,   43.23/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10400/20000 ( 52%)]  Loss: 2.45 (1.86)  Time: 0.046s,   43.37/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10450/20000 ( 52%)]  Loss: 2.05 (1.85)  Time: 0.046s,   43.40/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10500/20000 ( 53%)]  Loss: 1.97 (1.85)  Time: 0.046s,   43.27/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10550/20000 ( 53%)]  Loss: 1.40 (1.85)  Time: 0.047s,   42.77/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10600/20000 ( 53%)]  Loss: 2.15 (1.85)  Time: 0.046s,   43.38/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10650/20000 ( 53%)]  Loss: 2.79 (1.85)  Time: 0.046s,   43.25/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10700/20000 ( 54%)]  Loss: 1.84 (1.85)  Time: 0.046s,   43.08/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
Train: 9 [10750/20000 ( 54%)]  Loss: 2.23 (1.85)  Time: 0.046s,   43.47/s  (0.046s,   43.09/s)  LR: 9.100e-05  Data: 0.002 (0.002)
