Training with a single process on 1 device (cuda:0).
WARNING: No pretrained configuration specified for MONet_T_12 model. Using a default. Please add a config to the model pretrained_cfg registry or pass explicitly.
Model MONet_T_12 created, param count:13157026
Data processing configuration for current model + dataset:
	input_size: (3, 32, 32)
Test: [  50/4999]  Time: 0.011 (0.010)  Loss:   1.904 ( 1.234)  Acc@1:  50.000 ( 58.824)  Acc@5: 100.000 ( 94.118)
Test: [ 100/4999]  Time: 0.010 (0.010)  Loss:   1.394 ( 1.319)  Acc@1:  50.000 ( 51.980)  Acc@5: 100.000 ( 94.554)
Test: [ 150/4999]  Time: 0.010 (0.010)  Loss:   0.252 ( 1.318)  Acc@1: 100.000 ( 54.305)  Acc@5: 100.000 ( 93.046)
Test: [ 200/4999]  Time: 0.010 (0.010)  Loss:   1.809 ( 1.332)  Acc@1:  50.000 ( 51.990)  Acc@5: 100.000 ( 94.030)
Test: [ 250/4999]  Time: 0.010 (0.010)  Loss:   1.348 ( 1.346)  Acc@1:  50.000 ( 52.390)  Acc@5: 100.000 ( 93.625)
Test: [ 300/4999]  Time: 0.010 (0.010)  Loss:   0.850 ( 1.329)  Acc@1: 100.000 ( 53.322)  Acc@5: 100.000 ( 94.020)
Test: [ 350/4999]  Time: 0.010 (0.010)  Loss:   1.902 ( 1.322)  Acc@1:   0.000 ( 53.419)  Acc@5: 100.000 ( 94.160)
Test: [ 400/4999]  Time: 0.010 (0.010)  Loss:   0.289 ( 1.323)  Acc@1: 100.000 ( 54.239)  Acc@5: 100.000 ( 94.140)
Test: [ 450/4999]  Time: 0.010 (0.010)  Loss:   1.854 ( 1.325)  Acc@1:  50.000 ( 54.213)  Acc@5: 100.000 ( 93.792)
Test: [ 500/4999]  Time: 0.010 (0.010)  Loss:   1.284 ( 1.309)  Acc@1:  50.000 ( 54.591)  Acc@5: 100.000 ( 93.812)
Test: [ 550/4999]  Time: 0.010 (0.010)  Loss:   1.917 ( 1.297)  Acc@1:  50.000 ( 55.626)  Acc@5:  50.000 ( 94.011)
Test: [ 600/4999]  Time: 0.010 (0.010)  Loss:   0.854 ( 1.290)  Acc@1: 100.000 ( 55.740)  Acc@5: 100.000 ( 93.760)
Test: [ 650/4999]  Time: 0.010 (0.010)  Loss:   0.865 ( 1.295)  Acc@1:  50.000 ( 55.223)  Acc@5: 100.000 ( 93.625)
Test: [ 700/4999]  Time: 0.010 (0.010)  Loss:   1.485 ( 1.296)  Acc@1:  50.000 ( 55.421)  Acc@5: 100.000 ( 93.723)
Test: [ 750/4999]  Time: 0.010 (0.010)  Loss:   1.411 ( 1.288)  Acc@1:  50.000 ( 55.726)  Acc@5:  50.000 ( 93.808)
Test: [ 800/4999]  Time: 0.010 (0.010)  Loss:   1.621 ( 1.295)  Acc@1:  50.000 ( 55.368)  Acc@5:  50.000 ( 93.695)
Test: [ 850/4999]  Time: 0.010 (0.010)  Loss:   1.276 ( 1.291)  Acc@1:  50.000 ( 55.405)  Acc@5: 100.000 ( 93.772)
Test: [ 900/4999]  Time: 0.010 (0.010)  Loss:   1.613 ( 1.291)  Acc@1:  50.000 ( 55.161)  Acc@5: 100.000 ( 93.896)
Test: [ 950/4999]  Time: 0.010 (0.010)  Loss:   0.449 ( 1.290)  Acc@1: 100.000 ( 55.100)  Acc@5: 100.000 ( 93.743)
Test: [1000/4999]  Time: 0.010 (0.010)  Loss:   1.233 ( 1.294)  Acc@1:  50.000 ( 55.145)  Acc@5: 100.000 ( 93.606)
Test: [1050/4999]  Time: 0.010 (0.010)  Loss:   1.238 ( 1.293)  Acc@1:  50.000 ( 55.423)  Acc@5: 100.000 ( 93.578)
Test: [1100/4999]  Time: 0.010 (0.010)  Loss:   1.325 ( 1.294)  Acc@1:  50.000 ( 55.223)  Acc@5: 100.000 ( 93.597)
Test: [1150/4999]  Time: 0.010 (0.010)  Loss:   1.654 ( 1.295)  Acc@1:  50.000 ( 55.256)  Acc@5: 100.000 ( 93.571)
Test: [1200/4999]  Time: 0.010 (0.010)  Loss:   1.067 ( 1.293)  Acc@1:  50.000 ( 55.371)  Acc@5: 100.000 ( 93.589)
Test: [1250/4999]  Time: 0.010 (0.010)  Loss:   0.759 ( 1.292)  Acc@1: 100.000 ( 55.635)  Acc@5: 100.000 ( 93.605)
Test: [1300/4999]  Time: 0.010 (0.010)  Loss:   0.454 ( 1.302)  Acc@1: 100.000 ( 55.265)  Acc@5: 100.000 ( 93.543)
Test: [1350/4999]  Time: 0.010 (0.010)  Loss:   0.900 ( 1.298)  Acc@1:  50.000 ( 55.477)  Acc@5: 100.000 ( 93.597)
Test: [1400/4999]  Time: 0.010 (0.010)  Loss:   1.871 ( 1.302)  Acc@1:  50.000 ( 55.460)  Acc@5: 100.000 ( 93.612)
Test: [1450/4999]  Time: 0.010 (0.010)  Loss:   1.028 ( 1.301)  Acc@1: 100.000 ( 55.858)  Acc@5: 100.000 ( 93.660)
Test: [1500/4999]  Time: 0.010 (0.010)  Loss:   0.414 ( 1.299)  Acc@1: 100.000 ( 56.029)  Acc@5: 100.000 ( 93.671)
Test: [1550/4999]  Time: 0.010 (0.010)  Loss:   0.370 ( 1.297)  Acc@1: 100.000 ( 56.125)  Acc@5: 100.000 ( 93.681)
Test: [1600/4999]  Time: 0.010 (0.010)  Loss:   1.314 ( 1.294)  Acc@1:  50.000 ( 56.277)  Acc@5: 100.000 ( 93.848)
Test: [1650/4999]  Time: 0.010 (0.010)  Loss:   1.759 ( 1.293)  Acc@1:  50.000 ( 56.208)  Acc@5: 100.000 ( 93.882)
Test: [1700/4999]  Time: 0.010 (0.010)  Loss:   1.905 ( 1.294)  Acc@1:   0.000 ( 56.055)  Acc@5: 100.000 ( 93.857)
Test: [1750/4999]  Time: 0.010 (0.010)  Loss:   0.578 ( 1.296)  Acc@1:  50.000 ( 56.082)  Acc@5: 100.000 ( 93.804)
Test: [1800/4999]  Time: 0.010 (0.010)  Loss:   2.577 ( 1.293)  Acc@1:   0.000 ( 56.219)  Acc@5:  50.000 ( 93.809)
Test: [1850/4999]  Time: 0.010 (0.010)  Loss:   0.879 ( 1.294)  Acc@1:  50.000 ( 56.186)  Acc@5: 100.000 ( 93.868)
Test: [1900/4999]  Time: 0.010 (0.010)  Loss:   1.768 ( 1.294)  Acc@1:   0.000 ( 56.102)  Acc@5: 100.000 ( 93.872)
Test: [1950/4999]  Time: 0.010 (0.010)  Loss:   1.971 ( 1.289)  Acc@1:   0.000 ( 56.330)  Acc@5: 100.000 ( 93.952)
Test: [2000/4999]  Time: 0.010 (0.010)  Loss:   2.866 ( 1.290)  Acc@1:   0.000 ( 56.272)  Acc@5:   0.000 ( 93.903)
Test: [2050/4999]  Time: 0.010 (0.010)  Loss:   1.044 ( 1.289)  Acc@1:  50.000 ( 56.338)  Acc@5: 100.000 ( 93.930)
Test: [2100/4999]  Time: 0.010 (0.010)  Loss:   0.641 ( 1.290)  Acc@1: 100.000 ( 56.378)  Acc@5: 100.000 ( 93.931)
Test: [2150/4999]  Time: 0.010 (0.010)  Loss:   0.585 ( 1.286)  Acc@1: 100.000 ( 56.416)  Acc@5: 100.000 ( 94.049)
Test: [2200/4999]  Time: 0.010 (0.010)  Loss:   1.078 ( 1.284)  Acc@1:  50.000 ( 56.497)  Acc@5: 100.000 ( 94.071)
Test: [2250/4999]  Time: 0.010 (0.010)  Loss:   0.980 ( 1.282)  Acc@1: 100.000 ( 56.641)  Acc@5: 100.000 ( 94.158)
Test: [2300/4999]  Time: 0.010 (0.010)  Loss:   1.441 ( 1.284)  Acc@1: 100.000 ( 56.606)  Acc@5: 100.000 ( 94.133)
Test: [2350/4999]  Time: 0.010 (0.010)  Loss:   0.976 ( 1.283)  Acc@1: 100.000 ( 56.635)  Acc@5: 100.000 ( 94.194)
Test: [2400/4999]  Time: 0.010 (0.010)  Loss:   1.626 ( 1.284)  Acc@1:  50.000 ( 56.685)  Acc@5: 100.000 ( 94.148)
Test: [2450/4999]  Time: 0.010 (0.010)  Loss:   0.991 ( 1.281)  Acc@1: 100.000 ( 56.834)  Acc@5: 100.000 ( 94.206)
Test: [2500/4999]  Time: 0.010 (0.010)  Loss:   0.553 ( 1.280)  Acc@1: 100.000 ( 56.837)  Acc@5: 100.000 ( 94.202)
Test: [2550/4999]  Time: 0.010 (0.010)  Loss:   0.960 ( 1.281)  Acc@1: 100.000 ( 56.840)  Acc@5: 100.000 ( 94.238)
Test: [2600/4999]  Time: 0.010 (0.010)  Loss:   0.918 ( 1.281)  Acc@1: 100.000 ( 56.901)  Acc@5: 100.000 ( 94.214)
Test: [2650/4999]  Time: 0.010 (0.010)  Loss:   1.458 ( 1.282)  Acc@1:  50.000 ( 56.884)  Acc@5:  50.000 ( 94.172)
Test: [2700/4999]  Time: 0.010 (0.010)  Loss:   2.261 ( 1.284)  Acc@1:   0.000 ( 56.720)  Acc@5: 100.000 ( 94.206)
Test: [2750/4999]  Time: 0.010 (0.010)  Loss:   1.238 ( 1.284)  Acc@1:  50.000 ( 56.725)  Acc@5: 100.000 ( 94.202)
Test: [2800/4999]  Time: 0.010 (0.010)  Loss:   1.551 ( 1.286)  Acc@1:  50.000 ( 56.676)  Acc@5: 100.000 ( 94.145)
Test: [2850/4999]  Time: 0.010 (0.010)  Loss:   1.285 ( 1.287)  Acc@1:  50.000 ( 56.699)  Acc@5: 100.000 ( 94.142)
Test: [2900/4999]  Time: 0.010 (0.010)  Loss:   1.801 ( 1.285)  Acc@1:  50.000 ( 56.791)  Acc@5: 100.000 ( 94.174)
Test: [2950/4999]  Time: 0.010 (0.010)  Loss:   1.624 ( 1.288)  Acc@1:  50.000 ( 56.659)  Acc@5: 100.000 ( 94.121)
Test: [3000/4999]  Time: 0.010 (0.010)  Loss:   1.566 ( 1.289)  Acc@1:   0.000 ( 56.614)  Acc@5: 100.000 ( 94.102)
Test: [3050/4999]  Time: 0.010 (0.010)  Loss:   0.840 ( 1.290)  Acc@1:  50.000 ( 56.572)  Acc@5: 100.000 ( 94.100)
Test: [3100/4999]  Time: 0.010 (0.010)  Loss:   1.663 ( 1.291)  Acc@1:  50.000 ( 56.514)  Acc@5: 100.000 ( 94.050)
Test: [3150/4999]  Time: 0.010 (0.010)  Loss:   0.501 ( 1.291)  Acc@1: 100.000 ( 56.569)  Acc@5: 100.000 ( 94.050)
Test: [3200/4999]  Time: 0.010 (0.010)  Loss:   1.889 ( 1.291)  Acc@1:   0.000 ( 56.576)  Acc@5: 100.000 ( 94.127)
Test: [3250/4999]  Time: 0.010 (0.010)  Loss:   2.524 ( 1.292)  Acc@1:   0.000 ( 56.460)  Acc@5:  50.000 ( 94.094)
Test: [3300/4999]  Time: 0.010 (0.010)  Loss:   0.649 ( 1.293)  Acc@1: 100.000 ( 56.407)  Acc@5: 100.000 ( 94.123)
Test: [3350/4999]  Time: 0.010 (0.010)  Loss:   1.113 ( 1.293)  Acc@1:  50.000 ( 56.386)  Acc@5: 100.000 ( 94.121)
Test: [3400/4999]  Time: 0.010 (0.010)  Loss:   0.752 ( 1.294)  Acc@1: 100.000 ( 56.380)  Acc@5: 100.000 ( 94.134)
Test: [3450/4999]  Time: 0.010 (0.010)  Loss:   2.286 ( 1.294)  Acc@1:  50.000 ( 56.375)  Acc@5:  50.000 ( 94.132)
Test: [3500/4999]  Time: 0.010 (0.010)  Loss:   1.719 ( 1.297)  Acc@1:  50.000 ( 56.355)  Acc@5: 100.000 ( 94.145)
Test: [3550/4999]  Time: 0.010 (0.010)  Loss:   0.884 ( 1.296)  Acc@1: 100.000 ( 56.350)  Acc@5: 100.000 ( 94.072)
Test: [3600/4999]  Time: 0.010 (0.010)  Loss:   2.262 ( 1.296)  Acc@1:   0.000 ( 56.401)  Acc@5: 100.000 ( 94.071)
Test: [3650/4999]  Time: 0.010 (0.010)  Loss:   0.999 ( 1.295)  Acc@1:  50.000 ( 56.409)  Acc@5: 100.000 ( 94.084)
Test: [3700/4999]  Time: 0.010 (0.010)  Loss:   1.374 ( 1.294)  Acc@1:  50.000 ( 56.485)  Acc@5: 100.000 ( 94.096)
Test: [3750/4999]  Time: 0.011 (0.010)  Loss:   1.117 ( 1.295)  Acc@1: 100.000 ( 56.398)  Acc@5: 100.000 ( 94.122)
Test: [3800/4999]  Time: 0.010 (0.010)  Loss:   1.586 ( 1.295)  Acc@1:  50.000 ( 56.446)  Acc@5: 100.000 ( 94.133)
Test: [3850/4999]  Time: 0.010 (0.010)  Loss:   0.197 ( 1.293)  Acc@1: 100.000 ( 56.557)  Acc@5: 100.000 ( 94.157)
Test: [3900/4999]  Time: 0.010 (0.010)  Loss:   1.128 ( 1.293)  Acc@1:  50.000 ( 56.524)  Acc@5: 100.000 ( 94.130)
Test: [3950/4999]  Time: 0.010 (0.010)  Loss:   1.432 ( 1.292)  Acc@1:  50.000 ( 56.530)  Acc@5: 100.000 ( 94.153)
Test: [4000/4999]  Time: 0.010 (0.010)  Loss:   0.373 ( 1.292)  Acc@1: 100.000 ( 56.548)  Acc@5: 100.000 ( 94.114)
Test: [4050/4999]  Time: 0.010 (0.010)  Loss:   1.623 ( 1.291)  Acc@1:   0.000 ( 56.566)  Acc@5: 100.000 ( 94.063)
Test: [4100/4999]  Time: 0.010 (0.010)  Loss:   2.131 ( 1.292)  Acc@1:   0.000 ( 56.474)  Acc@5: 100.000 ( 94.050)
Test: [4150/4999]  Time: 0.010 (0.010)  Loss:   2.407 ( 1.292)  Acc@1:   0.000 ( 56.432)  Acc@5: 100.000 ( 94.074)
Test: [4200/4999]  Time: 0.010 (0.010)  Loss:   1.107 ( 1.294)  Acc@1: 100.000 ( 56.368)  Acc@5: 100.000 ( 94.049)
Test: [4250/4999]  Time: 0.010 (0.010)  Loss:   1.698 ( 1.295)  Acc@1:  50.000 ( 56.304)  Acc@5: 100.000 ( 94.072)
Test: [4300/4999]  Time: 0.010 (0.010)  Loss:   1.522 ( 1.293)  Acc@1:  50.000 ( 56.405)  Acc@5: 100.000 ( 94.083)
Test: [4350/4999]  Time: 0.010 (0.010)  Loss:   1.011 ( 1.294)  Acc@1:  50.000 ( 56.435)  Acc@5: 100.000 ( 94.105)
Test: [4400/4999]  Time: 0.010 (0.010)  Loss:   1.385 ( 1.294)  Acc@1:  50.000 ( 56.487)  Acc@5: 100.000 ( 94.115)
Test: [4450/4999]  Time: 0.010 (0.010)  Loss:   2.217 ( 1.294)  Acc@1:   0.000 ( 56.448)  Acc@5: 100.000 ( 94.125)
Test: [4500/4999]  Time: 0.010 (0.010)  Loss:   0.221 ( 1.292)  Acc@1: 100.000 ( 56.499)  Acc@5: 100.000 ( 94.135)
Test: [4550/4999]  Time: 0.010 (0.010)  Loss:   0.807 ( 1.293)  Acc@1:  50.000 ( 56.372)  Acc@5: 100.000 ( 94.177)
Test: [4600/4999]  Time: 0.010 (0.010)  Loss:   1.071 ( 1.291)  Acc@1:  50.000 ( 56.488)  Acc@5: 100.000 ( 94.186)
Test: [4650/4999]  Time: 0.010 (0.010)  Loss:   1.814 ( 1.291)  Acc@1:  50.000 ( 56.515)  Acc@5: 100.000 ( 94.206)
Test: [4700/4999]  Time: 0.010 (0.010)  Loss:   1.017 ( 1.291)  Acc@1:  50.000 ( 56.499)  Acc@5: 100.000 ( 94.171)
Test: [4750/4999]  Time: 0.010 (0.010)  Loss:   2.443 ( 1.291)  Acc@1:  50.000 ( 56.472)  Acc@5: 100.000 ( 94.149)
Test: [4800/4999]  Time: 0.010 (0.010)  Loss:   1.245 ( 1.290)  Acc@1:  50.000 ( 56.561)  Acc@5: 100.000 ( 94.168)
Test: [4850/4999]  Time: 0.010 (0.010)  Loss:   0.896 ( 1.288)  Acc@1: 100.000 ( 56.607)  Acc@5: 100.000 ( 94.197)
Test: [4900/4999]  Time: 0.010 (0.010)  Loss:   1.492 ( 1.290)  Acc@1:  50.000 ( 56.499)  Acc@5:  50.000 ( 94.185)
Test: [4950/4999]  Time: 0.010 (0.010)  Loss:   2.222 ( 1.290)  Acc@1:   0.000 ( 56.393)  Acc@5:  50.000 ( 94.203)
Test: [4999/4999]  Time: 0.008 (0.010)  Loss:   0.677 ( 1.290)  Acc@1: 100.000 ( 56.420)  Acc@5: 100.000 ( 94.220)
Current checkpoints:
 ('./output/train/Upd_Exp42_CIFAR10_gradient_12_plus_4_insert_3/checkpoint-7.pth.tar', 56.24)

Train: 8 [   0/20000 (  0%)]  Loss: 1.89 (1.89)  Time: 0.067s,   29.89/s  (0.067s,   29.89/s)  LR: 8.200e-05  Data: 0.020 (0.020)
Train: 8 [  50/20000 (  0%)]  Loss: 1.83 (1.88)  Time: 0.045s,   44.34/s  (0.046s,   43.72/s)  LR: 8.200e-05  Data: 0.002 (0.003)
Train: 8 [ 100/20000 (  1%)]  Loss: 2.45 (1.89)  Time: 0.045s,   44.01/s  (0.046s,   43.90/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 150/20000 (  1%)]  Loss: 1.83 (1.85)  Time: 0.045s,   44.29/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 200/20000 (  1%)]  Loss: 1.90 (1.88)  Time: 0.045s,   44.11/s  (0.045s,   43.99/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 250/20000 (  1%)]  Loss: 1.74 (1.88)  Time: 0.046s,   43.36/s  (0.045s,   44.00/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 300/20000 (  2%)]  Loss: 1.39 (1.89)  Time: 0.045s,   44.11/s  (0.045s,   44.02/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 350/20000 (  2%)]  Loss: 1.56 (1.89)  Time: 0.045s,   44.19/s  (0.045s,   44.03/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 400/20000 (  2%)]  Loss: 2.42 (1.89)  Time: 0.045s,   44.29/s  (0.045s,   44.00/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 450/20000 (  2%)]  Loss: 1.83 (1.89)  Time: 0.045s,   44.22/s  (0.045s,   44.01/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 500/20000 (  3%)]  Loss: 1.45 (1.89)  Time: 0.045s,   44.27/s  (0.046s,   43.89/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 550/20000 (  3%)]  Loss: 1.93 (1.88)  Time: 0.046s,   43.85/s  (0.046s,   43.90/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 600/20000 (  3%)]  Loss: 2.27 (1.87)  Time: 0.046s,   43.95/s  (0.046s,   43.92/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 650/20000 (  3%)]  Loss: 1.91 (1.87)  Time: 0.045s,   43.98/s  (0.046s,   43.93/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 700/20000 (  4%)]  Loss: 1.70 (1.88)  Time: 0.045s,   43.98/s  (0.046s,   43.94/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 750/20000 (  4%)]  Loss: 1.31 (1.88)  Time: 0.046s,   43.90/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 800/20000 (  4%)]  Loss: 1.59 (1.87)  Time: 0.046s,   43.62/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 850/20000 (  4%)]  Loss: 1.39 (1.88)  Time: 0.045s,   44.36/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 900/20000 (  5%)]  Loss: 1.68 (1.88)  Time: 0.045s,   44.33/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [ 950/20000 (  5%)]  Loss: 2.19 (1.88)  Time: 0.045s,   43.96/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1000/20000 (  5%)]  Loss: 1.73 (1.88)  Time: 0.045s,   44.25/s  (0.045s,   43.99/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1050/20000 (  5%)]  Loss: 1.81 (1.89)  Time: 0.045s,   44.32/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1100/20000 (  6%)]  Loss: 1.73 (1.88)  Time: 0.046s,   43.61/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1150/20000 (  6%)]  Loss: 1.09 (1.89)  Time: 0.045s,   44.23/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1200/20000 (  6%)]  Loss: 1.61 (1.89)  Time: 0.046s,   43.58/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1250/20000 (  6%)]  Loss: 0.788 (1.88)  Time: 0.047s,   42.21/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1300/20000 (  7%)]  Loss: 1.62 (1.88)  Time: 0.046s,   43.86/s  (0.046s,   43.94/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1350/20000 (  7%)]  Loss: 2.05 (1.88)  Time: 0.045s,   44.25/s  (0.046s,   43.94/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1400/20000 (  7%)]  Loss: 2.05 (1.87)  Time: 0.045s,   44.28/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1450/20000 (  7%)]  Loss: 2.20 (1.88)  Time: 0.045s,   44.30/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1500/20000 (  8%)]  Loss: 2.35 (1.88)  Time: 0.045s,   44.22/s  (0.046s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1550/20000 (  8%)]  Loss: 1.76 (1.89)  Time: 0.045s,   44.14/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1600/20000 (  8%)]  Loss: 2.30 (1.89)  Time: 0.045s,   44.02/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1650/20000 (  8%)]  Loss: 1.49 (1.89)  Time: 0.045s,   44.23/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1700/20000 (  9%)]  Loss: 2.06 (1.89)  Time: 0.046s,   43.83/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1750/20000 (  9%)]  Loss: 2.09 (1.88)  Time: 0.046s,   43.65/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1800/20000 (  9%)]  Loss: 1.06 (1.88)  Time: 0.045s,   44.10/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1850/20000 (  9%)]  Loss: 0.942 (1.88)  Time: 0.045s,   44.33/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1900/20000 ( 10%)]  Loss: 1.83 (1.88)  Time: 0.046s,   43.84/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [1950/20000 ( 10%)]  Loss: 1.20 (1.88)  Time: 0.045s,   44.30/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2000/20000 ( 10%)]  Loss: 2.12 (1.88)  Time: 0.045s,   44.21/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2050/20000 ( 10%)]  Loss: 1.61 (1.88)  Time: 0.045s,   44.05/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2100/20000 ( 11%)]  Loss: 2.03 (1.87)  Time: 0.046s,   43.87/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2150/20000 ( 11%)]  Loss: 1.75 (1.87)  Time: 0.045s,   44.08/s  (0.046s,   43.95/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2200/20000 ( 11%)]  Loss: 1.84 (1.88)  Time: 0.046s,   43.92/s  (0.046s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2250/20000 ( 11%)]  Loss: 1.69 (1.88)  Time: 0.046s,   43.81/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2300/20000 ( 12%)]  Loss: 1.93 (1.87)  Time: 0.045s,   44.25/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2350/20000 ( 12%)]  Loss: 2.58 (1.87)  Time: 0.045s,   44.25/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2400/20000 ( 12%)]  Loss: 2.18 (1.87)  Time: 0.045s,   44.39/s  (0.045s,   43.96/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2450/20000 ( 12%)]  Loss: 1.95 (1.87)  Time: 0.045s,   43.97/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2500/20000 ( 13%)]  Loss: 2.30 (1.87)  Time: 0.045s,   44.34/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2550/20000 ( 13%)]  Loss: 2.09 (1.87)  Time: 0.045s,   44.24/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2600/20000 ( 13%)]  Loss: 0.830 (1.87)  Time: 0.045s,   44.19/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2650/20000 ( 13%)]  Loss: 2.61 (1.87)  Time: 0.045s,   44.14/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2700/20000 ( 14%)]  Loss: 2.24 (1.87)  Time: 0.045s,   44.29/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2750/20000 ( 14%)]  Loss: 1.03 (1.87)  Time: 0.045s,   44.21/s  (0.045s,   43.98/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2800/20000 ( 14%)]  Loss: 2.05 (1.87)  Time: 0.045s,   44.34/s  (0.045s,   43.99/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2850/20000 ( 14%)]  Loss: 1.15 (1.87)  Time: 0.045s,   44.13/s  (0.045s,   43.99/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2900/20000 ( 15%)]  Loss: 2.28 (1.87)  Time: 0.045s,   44.13/s  (0.045s,   43.99/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [2950/20000 ( 15%)]  Loss: 1.92 (1.87)  Time: 0.045s,   44.13/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [3000/20000 ( 15%)]  Loss: 2.46 (1.87)  Time: 0.046s,   43.20/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [3050/20000 ( 15%)]  Loss: 1.46 (1.87)  Time: 0.045s,   44.24/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
Train: 8 [3100/20000 ( 16%)]  Loss: 1.89 (1.87)  Time: 0.045s,   44.49/s  (0.045s,   43.97/s)  LR: 8.200e-05  Data: 0.002 (0.002)
